2941.7666  1.0000049 0.000039
2941.7870  1.0000057 0.000039
2941.8074  1.0000201 0.000039
2941.8279  0.99995195 0.000039
2941.8687  1.0000558 0.000039
2941.8892  0.99996223 0.000039
2941.9096  0.99995147 0.000039
2941.9300  1.0000316 0.000039
2941.9505  1.0000144 0.000039
2941.9709  1.0000256 0.000039
2941.9913  0.99988453 0.000039
2942.0118  0.99961797 0.000039
2942.0322  0.99958716 0.000039
2942.0526  0.99964244 0.000039
2942.0730  0.99960576 0.000039
2942.1139  0.99949267 0.000039
2942.1343  1.0000828 0.000039
2942.1548  0.99999683 0.000039
2942.1752  0.99997428 0.000039
2942.1956  1.0000125 0.000039
2942.2161  0.99997440 0.000039
2942.2365  1.0000174 0.000039
2942.2569  0.99997315 0.000039
2942.2774  0.99997642 0.000039
2942.2978  1.0000210 0.000039
2942.3182  1.0000866 0.000039
2942.3387  1.0000141 0.000039
2942.3591  0.99998809 0.000039
2942.3795  1.0000050 0.000039
2942.4000  1.0000161 0.000039
2942.4204  1.0000403 0.000039
2942.4408  0.99996009 0.000039
2942.4612  0.99994905 0.000039
2942.4817  0.99998541 0.000039
2942.5021  0.99998779 0.000039
2942.5225  0.99994294 0.000039
2942.5430  0.99995765 0.000039
2942.5634  0.99996472 0.000039
2942.6247  1.0000059 0.000039
2942.6451  1.0000025 0.000039
2942.6656  1.0000427 0.000039
2942.6860  1.0000283 0.000039
2942.7064  0.99998357 0.000039
2942.7269  0.99997422 0.000039
2942.7473  0.99997458 0.000039
2942.7677  1.0000008 0.000039
2942.7882  0.99996637 0.000039
2942.8086  0.99996719 0.000039
2942.8494  1.0000382 0.000039
2942.8699  1.0000366 0.000039
2942.8903  1.0000579 0.000039
2942.9107  0.99996331 0.000039
2942.9312  1.0000184 0.000039
2942.9516  1.0000011 0.000039
2942.9720  1.0000400 0.000039
2942.9925  0.99998529 0.000039
2943.0129  1.0000472 0.000039
2943.0333  1.0000031 0.000039
2943.0538  1.0000123 0.000039
2943.0946  1.0001109 0.000039
2943.1151  1.0000798 0.000039
2943.1355  0.99997187 0.000039
2943.1559  0.99996885 0.000039
2943.1764  0.99998023 0.000039
2943.1968  0.99999348 0.000039
2943.2172  1.0000079 0.000039
2943.2376  0.99995866 0.000039
2943.2581  0.99993845 0.000039
2943.2785  0.99976180 0.000039
2943.2989  0.99936705 0.000039
2943.3398  0.99998057 0.000039
2943.3602  0.99997368 0.000039
2943.3807  1.0000620 0.000039
2943.4011  0.99999845 0.000039
2943.4215  0.99998149 0.000039
2943.4420  1.0000216 0.000039
2943.4624  0.99998763 0.000039
2943.4828  0.99999558 0.000039
2943.5033  1.0000027 0.000039
2943.5237  0.99999281 0.000039
2943.5441  0.99997601 0.000039
2943.5646  0.99998290 0.000039
2943.5850  1.0000024 0.000039
2943.6054  0.99998086 0.000039
2943.6258  0.99998260 0.000039
2943.6463  0.99994445 0.000039
2943.6667  0.99996383 0.000039
2943.6871  1.0000147 0.000039
2943.7076  1.0000413 0.000039
2943.7280  0.99999180 0.000039
2943.7484  1.0000057 0.000039
2943.7689  0.99998519 0.000039
2943.7893  1.0000031 0.000039
2943.8302  0.99997475 0.000039
2943.8506  0.99997437 0.000039
2943.8710  0.99998599 0.000039
2943.8915  1.0000159 0.000039
2943.9119  0.99997070 0.000039
2943.9323  1.0000011 0.000039
2943.9528  0.99997061 0.000039
2943.9732  1.0000746 0.000039
2943.9936  0.99996818 0.000039
2944.0140  0.99999960 0.000039
2944.0345  0.99996750 0.000039
2944.0753  1.0000044 0.000039
2944.0958  0.99997140 0.000039
2944.1162  1.0000062 0.000039
2944.1366  0.99998602 0.000039
2944.1571  0.99997609 0.000039
2944.1775  0.99999484 0.000039
2944.1979  1.0000160 0.000039
2944.2184  0.99998712 0.000039
2944.2388  0.99995361 0.000039
2944.2592  0.99998730 0.000039
2944.2797  0.99999381 0.000039
2944.3001  1.0000257 0.000039
2944.3205  1.0000381 0.000039
2944.3410  1.0000152 0.000039
2944.3614  1.0000739 0.000039
2944.3818  1.0000522 0.000039
2944.4022  1.0000637 0.000039
2944.4227  1.0000272 0.000039
2944.4431  1.0000561 0.000039
2944.4635  1.0000255 0.000039
2944.4840  0.99990899 0.000039
2944.5044  0.99943599 0.000039
2944.5248  0.99934160 0.000039
2944.5657  0.99998794 0.000039
2944.5861  0.99995532 0.000039
2944.6066  0.99998351 0.000039
2944.6270  0.99999356 0.000039
2944.6474  1.0000140 0.000039
2944.6679  1.0000144 0.000039
2944.6883  0.99998299 0.000039
2944.7087  0.99994577 0.000039
2944.7292  1.0000355 0.000039
2944.7496  1.0000043 0.000039
2944.7700  1.0000070 0.000039
2944.8109  0.99997801 0.000039
2944.8313  1.0000160 0.000039
2944.8517  1.0000249 0.000039
2944.8722  1.0000539 0.000039
2944.8926  1.0000017 0.000039
2944.9130  0.99995299 0.000039
2944.9335  0.99996842 0.000039
2944.9539  0.99998812 0.000039
2944.9743  1.0000568 0.000039
2944.9948  1.0000081 0.000039
2945.0152  0.99996403 0.000039
2945.0561  0.99999620 0.000039
2945.0765  0.99998171 0.000039
2945.0969  0.99997031 0.000039
2945.1174  0.99994280 0.000039
2945.1378  0.99996949 0.000039
2945.1582  0.99925648 0.000039
2945.1786  0.99923907 0.000039
2945.1991  0.99983548 0.000039
2945.2195  1.0000120 0.000039
2945.2399  0.99999380 0.000039
2945.2604  0.99999164 0.000039
2945.2808  0.99994593 0.000039
2945.3012  0.99996833 0.000039
2945.3217  1.0000158 0.000039
2945.3421  0.99996511 0.000039
2945.3625  1.0000137 0.000039
2945.3830  0.99996337 0.000039
2945.4034  0.99998432 0.000039
2945.4238  1.0000139 0.000039
2945.4443  0.99993631 0.000039
2945.4647  0.99998702 0.000039
2945.4851  1.0000289 0.000039
2945.5056  0.99998649 0.000039
2945.5464  0.99999880 0.000039
2945.5668  1.0000154 0.000039
2945.5873  1.0000584 0.000039
2945.6077  0.99997717 0.000039
2945.6281  0.99999566 0.000039
2945.6486  0.99978238 0.000039
2945.6690  0.99965370 0.000039
2945.6894  0.99952572 0.000039
2945.7099  0.99917155 0.000039
2945.7303  0.99940141 0.000039
2945.7507  0.99981494 0.000039
2945.7916  0.99990340 0.000039
2945.8120  1.0000272 0.000039
2945.8325  1.0000630 0.000039
2945.8529  1.0000077 0.000039
2945.8733  0.99999485 0.000039
2945.8937  1.0000215 0.000039
2945.9142  1.0000125 0.000039
2945.9346  1.0000494 0.000039
2945.9550  1.0000740 0.000039
2945.9755  0.99999261 0.000039
2945.9959  0.99999933 0.000039
2946.0163  1.0000451 0.000039
2946.0368  1.0000677 0.000039
2946.0572  1.0000390 0.000039
2946.0776  1.0000471 0.000039
2946.0981  0.99998704 0.000039
2946.1185  0.99999383 0.000039
2946.1389  1.0000013 0.000039
2946.1594  0.99999667 0.000039
2946.1798  0.99997430 0.000039
2946.2002  1.0000414 0.000039
2946.2207  0.99992935 0.000039
2946.2411  0.99992350 0.000039
2946.2819  0.99998954 0.000039
2946.3024  1.0000362 0.000039
2946.3228  0.99999810 0.000039
2946.3432  0.99991790 0.000039
2946.3637  1.0000201 0.000039
2946.3841  0.99999921 0.000039
2946.4045  1.0000138 0.000039
2946.4250  0.99996913 0.000039
2946.4454  0.99999402 0.000039
2946.4658  0.99995586 0.000039
2946.4863  0.99996792 0.000039
2946.5271  0.99995299 0.000039
2946.5476  1.0000020 0.000039
2946.5680  1.0000296 0.000039
2946.5884  0.99997294 0.000039
2946.6089  1.0000087 0.000039
2946.6293  0.99998453 0.000039
2946.6497  0.99997269 0.000039
2946.6701  0.99998536 0.000039
2946.6906  0.99997862 0.000039
2946.7110  1.0000097 0.000039
2946.7314  1.0000353 0.000039
2946.7519  0.99997335 0.000039
2946.7723  1.0000162 0.000039
2946.7927  0.99994557 0.000039
2946.8132  1.0000542 0.000039
2946.8336  0.99996806 0.000039
2946.8540  1.0000170 0.000039
2946.8745  1.0000132 0.000039
2946.8949  0.99996525 0.000039
2946.9153  0.99943120 0.000039
2946.9358  0.99936431 0.000039
2946.9562  0.99972824 0.000039
2946.9766  0.99996090 0.000039
2947.0175  1.0000072 0.000039
2947.0379  1.0000170 0.000039
2947.0583  1.0000224 0.000039
2947.0788  1.0000400 0.000039
2947.0992  1.0000143 0.000039
2947.1196  1.0000658 0.000039
2947.1401  1.0000534 0.000039
2947.1605  1.0000145 0.000039
2947.1809  0.99992346 0.000039
2947.2014  0.99998822 0.000039
2947.2218  0.99997691 0.000039
2947.2627  0.99993826 0.000039
2947.2831  0.99992694 0.000039
2947.3035  1.0000013 0.000039
2947.3240  0.99997101 0.000039
2947.3444  0.99999468 0.000039
2947.3648  1.0000501 0.000039
2947.3853  1.0000325 0.000039
2947.4057  0.99997097 0.000039
2947.4261  1.0000043 0.000039
2947.4465  1.0001101 0.000039
2947.4670  1.0000367 0.000039
2947.5078  1.0000326 0.000039
2947.5283  1.0000090 0.000039
2947.5487  0.99999679 0.000039
2947.5691  1.0000169 0.000039
2947.5896  1.0000249 0.000039
2947.6100  1.0000443 0.000039
2947.6304  1.0000259 0.000039
2947.6509  0.99998577 0.000039
2947.6713  1.0000271 0.000039
2947.6917  1.0000109 0.000039
2947.7122  1.0000046 0.000039
2947.7326  1.0000139 0.000039
2947.7530  0.99998177 0.000039
2947.7735  0.99995322 0.000039
2947.7939  1.0000359 0.000039
2947.8143  1.0000350 0.000039
2947.8347  1.0000045 0.000039
2947.8552  0.99997956 0.000039
2947.8756  0.99999742 0.000039
2947.8960  0.99997432 0.000039
2947.9165  0.99998913 0.000039
2947.9369  1.0000097 0.000039
2947.9573  0.99989442 0.000039
2947.9982  0.99995581 0.000039
2948.0186  0.99994855 0.000039
2948.0391  0.99994114 0.000039
2948.0595  0.99995807 0.000039
2948.0799  1.0000601 0.000039
2948.1004  0.99999413 0.000039
2948.1208  0.99955496 0.000039
2948.1412  0.99930385 0.000039
2948.1617  0.99963346 0.000039
2948.1821  1.0000145 0.000039
2948.2025  0.99998162 0.000039
2948.2434  0.99995401 0.000039
2948.2638  1.0000256 0.000039
2948.2842  1.0000333 0.000039
2948.3047  1.0000107 0.000039
2948.3251  1.0000033 0.000039
2948.3455  1.0001040 0.000039
2948.3660  0.99994341 0.000039
2948.3864  1.0000105 0.000039
2948.4068  0.99997432 0.000039
2948.4273  0.99993927 0.000039
2948.4477  1.0000111 0.000039
2948.5090  0.99993343 0.000039
2948.5294  0.99999264 0.000039
2948.5499  1.0000317 0.000039
2948.5703  1.0000741 0.000039
2948.5907  1.0000053 0.000039
2948.6111  1.0000068 0.000039
2948.6316  1.0000298 0.000039
2948.6520  0.99998030 0.000039
2948.6724  1.0000436 0.000039
2948.6929  1.0000235 0.000039
2948.7133  1.0000138 0.000039
2948.7337  1.0000116 0.000039
2948.7542  1.0000185 0.000039
2948.7746  1.0000219 0.000039
2948.7950  0.99999331 0.000039
2948.8155  1.0000370 0.000039
2948.8359  1.0000039 0.000039
2948.8563  1.0000241 0.000039
2948.8768  0.99999686 0.000039
2948.8972  0.99998175 0.000039
2948.9176  0.99998943 0.000039
2948.9381  0.99998411 0.000039
2948.9585  0.99998634 0.000039
2948.9789  0.99999263 0.000039
2948.9993  0.99997089 0.000039
2949.0198  1.0000164 0.000039
2949.0402  1.0000229 0.000039
2949.0606  0.99993024 0.000039
2949.0811  0.99995741 0.000039
2949.1015  1.0000709 0.000039
2949.1219  0.99996963 0.000039
2949.1424  0.99997975 0.000039
2949.1628  1.0000477 0.000039
2949.1832  0.99998860 0.000039
2949.2241  1.0000221 0.000039
2949.2445  1.0000173 0.000039
2949.2650  0.99993657 0.000039
2949.2854  0.99993071 0.000039
2949.3058  0.99960667 0.000039
2949.3263  0.99926320 0.000039
2949.3467  0.99893958 0.000039
2949.3671  0.99938316 0.000039
2949.3875  0.99996481 0.000039
2949.4080  0.99991503 0.000039
2949.4284  1.0000029 0.000039
2949.4488  1.0000309 0.000039
2949.4693  0.99999518 0.000039
2949.4897  0.99999901 0.000039
2949.5101  0.99997368 0.000039
2949.5306  0.99999414 0.000039
2949.5510  1.0000156 0.000039
2949.5714  1.0000430 0.000039
2949.5919  1.0000270 0.000039
2949.6123  1.0000864 0.000039
2949.6327  0.99997562 0.000039
2949.6532  0.99999056 0.000039
2949.6736  1.0000142 0.000039
2949.6940  1.0000350 0.000039
2949.7144  0.99997949 0.000039
2949.7349  0.99996694 0.000039
2949.7553  1.0000376 0.000039
2949.7757  1.0000224 0.000039
2949.7962  0.99999694 0.000039
2949.8166  0.99997620 0.000039
2949.8370  1.0000348 0.000039
2949.8575  1.0000383 0.000039
2949.9188  1.0001108 0.000039
2949.9596  1.0000115 0.000039
2949.9801  1.0000001 0.000039
2950.0005  0.99997593 0.000039
2950.0209  0.99997169 0.000039
2950.0414  0.99998310 0.000039
2950.0618  0.99997736 0.000039
2950.0822  0.99998874 0.000039
2950.1026  1.0000077 0.000039
2950.1231  0.99998837 0.000039
2950.1435  0.99995151 0.000039
2950.1639  0.99997589 0.000039
2950.2048  1.0000613 0.000039
2950.2252  0.99994997 0.000039
2950.2457  0.99997371 0.000039
2950.2661  1.0000287 0.000039
2950.2865  1.0000291 0.000039
2950.3070  1.0000051 0.000039
2950.3274  0.99996066 0.000039
2950.3478  1.0000178 0.000039
2950.3683  0.99997606 0.000039
2950.3887  1.0000077 0.000039
2950.4091  0.99996202 0.000039
2950.4500  0.99997400 0.000039
2950.4704  0.99999472 0.000039
2950.4908  1.0000170 0.000039
2950.5113  1.0000076 0.000039
2950.5317  0.99978500 0.000039
2950.5521  0.99935520 0.000039
2950.5726  0.99936530 0.000039
2950.5930  1.0000246 0.000039
2950.6134  0.99996662 0.000039
2950.6339  0.99998019 0.000039
2950.6543  0.99995523 0.000039
2950.6747  1.0000174 0.000039
2950.6952  0.99998490 0.000039
2950.7156  1.0000285 0.000039
2950.7360  1.0000473 0.000039
2950.7565  1.0000432 0.000039
2950.7769  1.0000017 0.000039
2950.7973  0.99999416 0.000039
2950.8178  0.99997689 0.000039
2950.8382  0.99996019 0.000039
2950.8586  1.0000007 0.000039
2950.8790  0.99999846 0.000039
2950.8995  0.99999661 0.000039
2950.9403  0.99995993 0.000039
2950.9608  1.0000660 0.000039
2950.9812  1.0000121 0.000039
2951.0016  0.99998355 0.000039
2951.0221  1.0000049 0.000039
2951.0425  1.0000022 0.000039
2951.0629  1.0000525 0.000039
2951.0834  1.0000457 0.000039
2951.1038  1.0000044 0.000039
2951.1242  0.99997821 0.000039
2951.1447  0.99998869 0.000039
2951.1651  0.99998803 0.000039
2951.1855  0.99996985 0.000039
2951.2060  1.0000097 0.000039
2951.2264  0.99999692 0.000039
2951.2468  1.0000221 0.000039
2951.2672  0.99995839 0.000039
2951.2877  0.99999876 0.000039
2951.3081  0.99999213 0.000039
2951.3285  1.0000146 0.000039
2951.3694  0.99919470 0.000039
2951.3898  0.99952985 0.000039
2951.4103  0.99996574 0.000039
2951.4307  1.0001098 0.000039
2951.4511  1.0000324 0.000039
2951.4716  1.0000317 0.000039
2951.4920  1.0000149 0.000039
2951.5124  1.0000109 0.000039
2951.5329  0.99998195 0.000039
2951.5533  1.0000240 0.000039
2951.5737  0.99992530 0.000039
2951.5942  1.0000010 0.000039
2951.6146  0.99998965 0.000039
2951.6350  0.99996501 0.000039
2951.6554  1.0000304 0.000039
2951.6759  1.0000601 0.000039
2951.6963  0.99997941 0.000039
2951.7167  0.99997110 0.000039
2951.7372  0.99980946 0.000039
2951.7576  0.99935211 0.000039
2951.7780  0.99935834 0.000039
2951.7985  0.99992118 0.000039
2951.8189  0.99992503 0.000039
2951.8393  0.99999760 0.000039
2951.8598  0.99999220 0.000039
2951.8802  0.99997494 0.000039
2951.9006  0.99996430 0.000039
2951.9211  1.0000454 0.000039
2951.9415  1.0000425 0.000039
2951.9619  1.0000305 0.000039
2951.9823  1.0000076 0.000039
2952.0028  0.99996499 0.000039
2952.0232  1.0000432 0.000039
2952.0436  0.99997393 0.000039
2952.0641  1.0000105 0.000039
2952.0845  0.99999952 0.000039
2952.1049  0.99999758 0.000039
2952.1254  1.0000006 0.000039
2952.1662  0.99999568 0.000039
2952.1867  0.99998270 0.000039
2952.2071  1.0000304 0.000039
2952.2275  1.0000061 0.000039
2952.2480  1.0000197 0.000039
2952.2684  1.0000098 0.000039
2952.2888  1.0000279 0.000039
2952.3093  1.0000372 0.000039
2952.3297  1.0000046 0.000039
2952.3501  0.99997278 0.000039
2952.3705  0.99998384 0.000039
2952.4318  1.0000247 0.000039
2952.4523  0.99996691 0.000039
2952.4727  0.99998229 0.000039
2952.4931  0.99999784 0.000039
2952.5136  0.99999853 0.000039
2952.5340  1.0000121 0.000039
2952.5544  0.99997705 0.000039
2952.5749  0.99993350 0.000039
2952.5953  0.99994440 0.000039
2952.6157  0.99998417 0.000039
2952.6362  1.0000855 0.000039
2952.6566  1.0000343 0.000039
2952.6770  1.0000448 0.000039
2952.6975  1.0000442 0.000039
2952.7179  0.99998683 0.000039
2952.7383  0.99996832 0.000039
2952.7587  0.99994545 0.000039
2952.7792  0.99998457 0.000039
2952.7996  1.0000102 0.000039
2952.8200  1.0001524 0.000039
2952.8405  0.99998011 0.000039
2952.8609  0.99992509 0.000039
2952.9018  0.99998280 0.000039
2952.9835  0.99897465 0.000039
2953.0039  0.99942707 0.000039
2953.0244  1.0000035 0.000039
2953.0448  1.0000185 0.000039
2953.0652  1.0000042 0.000039
2953.0857  0.99998133 0.000039
2953.1061  1.0000249 0.000039
2958.3774  0.99997136 0.000039
2958.3978  0.99998342 0.000039
2958.4183  0.99998981 0.000039
2958.4387  0.99999247 0.000039
2958.4591  1.0000002 0.000039
2958.4796  1.0000424 0.000039
2958.5000  0.99997381 0.000039
2958.5204  0.99998193 0.000039
2958.5409  0.99999198 0.000039
2958.5613  1.0000130 0.000039
2958.5817  0.99995039 0.000039
2958.6022  0.99999437 0.000039
2958.6226  1.0000224 0.000039
2958.6430  1.0000475 0.000039
2958.6634  1.0001175 0.000039
2958.6839  1.0000639 0.000039
2958.7043  1.0000613 0.000039
2958.7247  1.0000716 0.000039
2958.7452  1.0000570 0.000039
2958.7656  1.0000223 0.000039
2958.7860  0.99990329 0.000039
2958.8269  0.99994996 0.000039
2958.8473  0.99996190 0.000039
2958.8678  0.99998846 0.000039
2958.8882  0.99997891 0.000039
2958.9086  0.99995838 0.000039
2958.9291  0.99993665 0.000039
2958.9495  0.99993349 0.000039
2958.9699  0.99993879 0.000039
2958.9903  0.99989003 0.000039
2959.0108  0.99940847 0.000039
2959.0312  0.99941976 0.000039
2959.0721  0.99997805 0.000039
2959.0925  0.99998713 0.000039
2959.1129  0.99997000 0.000039
2959.1334  0.99994073 0.000039
2959.1538  0.99995619 0.000039
2959.1742  0.99998900 0.000039
2959.1947  0.99997678 0.000039
2959.2151  0.99998305 0.000039
2959.2355  0.99999577 0.000039
2959.2560  0.99995261 0.000039
2959.2764  0.99997087 0.000039
2959.2968  1.0000045 0.000039
2959.3173  1.0000079 0.000039
2959.3377  1.0000367 0.000039
2959.3581  1.0000229 0.000039
2959.3785  1.0000799 0.000039
2959.3990  0.99996138 0.000039
2959.4194  0.99999966 0.000039
2959.4603  1.0001026 0.000039
2959.4807  1.0001173 0.000039
2959.5011  1.0001297 0.000039
2959.5216  1.0001159 0.000039
2959.5624  0.99995967 0.000039
2959.5829  0.99995015 0.000039
2959.6033  0.99996056 0.000039
2959.6237  0.99993691 0.000039
2959.6442  0.99999266 0.000039
2959.6646  0.99996415 0.000039
2959.6850  1.0000510 0.000039
2959.7055  0.99997166 0.000039
2959.7259  1.0000547 0.000039
2959.7463  1.0000421 0.000039
2959.7667  0.99998292 0.000039
2959.7872  1.0000018 0.000039
2959.8076  0.99998975 0.000039
2959.8280  1.0000412 0.000039
2959.8485  1.0000279 0.000039
2959.8689  1.0000074 0.000039
2959.8893  1.0000215 0.000039
2959.9098  1.0000003 0.000039
2959.9302  0.99994757 0.000039
2959.9506  1.0000385 0.000039
2959.9711  0.99998491 0.000039
2959.9915  0.99997220 0.000039
2960.0119  0.99999120 0.000039
2960.0528  0.99994904 0.000039
2960.0732  0.99995625 0.000039
2960.0937  0.99992404 0.000039
2960.1141  1.0000078 0.000039
2960.1345  0.99999679 0.000039
2960.1549  0.99999464 0.000039
2960.1754  1.0000303 0.000039
2960.1958  0.99992968 0.000039
2960.2162  0.99937340 0.000039
2960.2367  0.99917911 0.000039
2960.2571  0.99934266 0.000039
2960.3184  0.99998372 0.000039
2960.3388  1.0000044 0.000039
2960.3593  1.0000445 0.000039
2960.3797  0.99997883 0.000039
2960.4001  0.99999396 0.000039
2960.4206  1.0000284 0.000039
2960.4410  1.0000306 0.000039
2960.4614  0.99998669 0.000039
2960.4819  0.99998586 0.000039
2960.5023  0.99999814 0.000039
2960.5431  0.99999655 0.000039
2960.5636  1.0000018 0.000039
2960.5840  0.99998920 0.000039
2960.6044  0.99993816 0.000039
2960.6249  1.0000004 0.000039
2960.6453  1.0000069 0.000039
2960.6657  1.0000193 0.000039
2960.6862  0.99999550 0.000039
2960.7066  0.99998631 0.000039
2960.7270  0.99999540 0.000039
2960.7475  1.0001185 0.000039
2960.7679  1.0000021 0.000039
2960.7883  1.0000032 0.000039
2960.8088  0.99995226 0.000039
2960.8292  1.0000359 0.000039
2960.8496  1.0000024 0.000039
2960.8700  0.99999002 0.000039
2960.8905  0.99994904 0.000039
2960.9109  0.99997775 0.000039
2960.9313  1.0000103 0.000039
2960.9518  0.99998664 0.000039
2960.9722  1.0000821 0.000039
2960.9926  1.0000368 0.000039
2961.0335  1.0000357 0.000039
2961.0539  0.99998067 0.000039
2961.0744  1.0000271 0.000039
2961.0948  1.0000312 0.000039
2961.1152  1.0000435 0.000039
2961.1357  0.99996517 0.000039
2961.1561  1.0000206 0.000039
2961.1765  0.99998403 0.000039
2961.1970  0.99993595 0.000039
2961.2174  0.99997955 0.000039
2961.2378  1.0000144 0.000039
2961.2787  1.0000333 0.000039
2961.2991  1.0000274 0.000039
2961.3195  0.99998304 0.000039
2961.3400  1.0000033 0.000039
2961.3604  0.99999318 0.000039
2961.3808  1.0000276 0.000039
2961.4013  1.0000130 0.000039
2961.4217  0.99950845 0.000039
2961.4421  0.99932724 0.000039
2961.4626  0.99961449 0.000039
2961.4830  0.99998421 0.000039
2961.5239  1.0000309 0.000039
2961.5443  1.0000037 0.000039
2961.5852  0.99998445 0.000039
2961.6056  1.0000175 0.000039
2961.6260  0.99998844 0.000039
2961.6464  0.99998155 0.000039
2961.6669  0.99993543 0.000039
2961.6873  0.99996336 0.000039
2961.7077  0.99998318 0.000039
2961.7282  0.99993651 0.000039
2961.7690  1.0000119 0.000039
2961.7895  1.0000552 0.000039
2961.8099  1.0000217 0.000039
2961.8303  1.0000094 0.000039
2961.8508  1.0000350 0.000039
2961.8712  1.0000213 0.000039
2961.8916  1.0000101 0.000039
2961.9121  1.0000720 0.000039
2961.9325  0.99998403 0.000039
2961.9529  0.99999888 0.000039
2961.9734  1.0000326 0.000039
2961.9938  0.99998168 0.000039
2962.0142  0.99996440 0.000039
2962.0346  0.99995792 0.000039
2962.0551  0.99992531 0.000039
2962.0755  0.99995284 0.000039
2962.0959  0.99996391 0.000039
2962.1164  1.0000242 0.000039
2962.1368  0.99996021 0.000039
2962.1572  1.0000552 0.000039
2962.1777  1.0000591 0.000039
2962.1981  0.99999335 0.000039
2962.2185  1.0000005 0.000039
2962.2594  1.0000384 0.000039
2962.2798  0.99997699 0.000039
2962.3003  1.0000751 0.000039
2962.3207  0.99996029 0.000039
2962.3411  0.99998716 0.000039
2962.3616  0.99999643 0.000039
2962.3820  0.99997137 0.000039
2962.4024  0.99997078 0.000039
2962.4228  1.0000048 0.000039
2962.4433  0.99999750 0.000039
2962.4637  0.99992244 0.000039
2962.5046  1.0000611 0.000039
2962.5250  1.0000794 0.000039
2962.5454  0.99998727 0.000039
2962.5659  1.0000210 0.000039
2962.5863  1.0000122 0.000039
2962.6067  0.99996105 0.000039
2962.6272  0.99960440 0.000039
2962.6476  0.99933554 0.000039
2962.6680  0.99958629 0.000039
2962.6885  1.0000426 0.000039
2962.7089  1.0000341 0.000039
2962.7497  1.0000255 0.000039
2962.7702  1.0000186 0.000039
2962.7906  0.99997470 0.000039
2962.8110  1.0000141 0.000039
2962.8315  0.99998695 0.000039
2962.8519  1.0000373 0.000039
2962.8723  0.99998431 0.000039
2962.8928  1.0000104 0.000039
2962.9132  0.99998416 0.000039
2962.9336  0.99998015 0.000039
2962.9541  1.0000340 0.000039
2962.9949  1.0000171 0.000039
2963.0154  0.99996984 0.000039
2963.0358  1.0000336 0.000039
2963.0562  0.99999318 0.000039
2963.0767  0.99997582 0.000039
2963.0971  1.0000163 0.000039
2963.1175  0.99994368 0.000039
2963.1379  0.99998123 0.000039
2963.1584  1.0000083 0.000039
2963.1788  0.99999441 0.000039
2963.1992  0.99992176 0.000039
2963.2401  0.99997604 0.000039
2963.2605  1.0000197 0.000039
2963.2810  1.0000407 0.000039
2963.3014  1.0000230 0.000039
2963.3218  0.99998189 0.000039
2963.3423  0.99999614 0.000039
2963.3627  1.0000061 0.000039
2963.3831  1.0000075 0.000039
2963.4036  1.0000517 0.000039
2963.4240  1.0000266 0.000039
2963.4444  0.99995659 0.000039
2963.4649  1.0000725 0.000039
2963.4853  0.99998850 0.000039
2963.5057  0.99993881 0.000039
2963.5261  0.99996827 0.000039
2963.5466  1.0000045 0.000039
2963.5670  0.99989964 0.000039
2963.5874  0.99995855 0.000039
2963.6283  0.99995223 0.000039
2963.6487  0.99999860 0.000039
2963.6692  0.99999944 0.000039
2963.6896  0.99999825 0.000039
2963.7305  1.0000318 0.000039
2963.7509  0.99975911 0.000039
2963.7713  0.99918512 0.000039
2963.7918  0.99946875 0.000039
2963.8122  0.99998814 0.000039
2963.8326  0.99969270 0.000039
2963.8531  0.99936997 0.000039
2963.8735  0.99941364 0.000039
2963.8939  0.99968192 0.000039
2963.9143  0.99970826 0.000039
2963.9348  0.99959714 0.000039
2963.9756  1.0000215 0.000039
2963.9961  1.0000590 0.000039
2964.0165  1.0000171 0.000039
2964.0369  0.99998312 0.000039
2964.0574  0.99999205 0.000039
2964.0778  0.99996388 0.000039
2964.0982  1.0000388 0.000039
2964.1187  0.99998594 0.000039
2964.1391  1.0000184 0.000039
2964.1595  1.0000417 0.000039
2964.1800  0.99994180 0.000039
2964.2208  1.0000423 0.000039
2964.2413  0.99999744 0.000039
2964.2617  1.0000619 0.000039
2964.2821  1.0000583 0.000039
2964.3025  1.0000263 0.000039
2964.3230  1.0000167 0.000039
2964.3434  0.99999716 0.000039
2964.3638  0.99999507 0.000039
2964.3843  0.99994019 0.000039
2964.4047  0.99994221 0.000039
2964.4251  1.0000774 0.000039
2964.4456  1.0000255 0.000039
2964.4660  0.99997689 0.000039
2964.4864  0.99998233 0.000039
2964.5069  1.0000268 0.000039
2964.5273  0.99996555 0.000039
2964.5477  0.99999596 0.000039
2964.5682  1.0000097 0.000039
2964.5886  0.99995982 0.000039
2964.6090  0.99999106 0.000039
2964.6294  0.99997097 0.000039
2964.6499  0.99998946 0.000039
2964.6703  0.99989378 0.000039
2964.7112  0.99998654 0.000039
2964.7316  1.0000031 0.000039
2964.7520  1.0000180 0.000039
2964.7725  1.0000231 0.000039
2964.7929  1.0000071 0.000039
2964.8133  1.0000171 0.000039
2964.8338  0.99995592 0.000039
2964.8542  0.99997389 0.000039
2964.8746  1.0000116 0.000039
2964.8951  1.0000409 0.000039
2964.9155  0.99995449 0.000039
2964.9564  1.0000018 0.000039
2964.9768  0.99997697 0.000039
2964.9972  0.99997596 0.000039
2965.0176  1.0000288 0.000039
2965.0381  0.99980851 0.000039
2965.0585  0.99935112 0.000039
2965.0789  0.99934076 0.000039
