2457093.720533	0.985729	0.001611	1.489008	0.720533
2457093.721702	0.989703	0.001617	1.497670	0.721702
2457093.722883	0.988989	0.001626	1.506584	0.722883
2457093.724040	0.990448	0.001673	1.515489	0.724040
2457093.725221	0.992296	0.001635	1.524745	0.725221
2457093.726389	0.994355	0.001631	1.534086	0.726389
2457093.727558	0.990701	0.001629	1.543606	0.727558
2457093.728738	0.994135	0.001633	1.553405	0.728738
2457093.729896	0.987832	0.001633	1.563197	0.729896
2457093.731053	0.994482	0.001639	1.573177	0.731053
2457093.732234	0.992963	0.001638	1.583553	0.732234
2457093.733403	0.990260	0.001627	1.594029	0.733403
2457093.734560	0.989232	0.001639	1.604602	0.734560
2457093.735718	0.992755	0.001633	1.615381	0.735718
2457093.736886	0.995016	0.001663	1.626481	0.736886
2457093.738055	0.990823	0.001637	1.637801	0.738055
2457093.739213	0.992009	0.001639	1.649230	0.739213
2457093.740381	0.988782	0.001639	1.661002	0.740381
2457093.741550	0.986137	0.001635	1.673011	0.741550
2457093.742719	0.990109	0.001649	1.685262	0.742719
2457093.743865	0.995196	0.001658	1.697511	0.743865
2457093.745034	0.993617	0.001654	1.710259	0.745034
2457093.746214	0.993762	0.001659	1.723398	0.746214
2457093.747383	0.990422	0.001662	1.736678	0.747383
2457093.748541	0.991796	0.001675	1.750097	0.748541
2457093.749710	0.990331	0.001685	1.763930	0.749710
2457093.750890	0.996146	0.001682	1.778195	0.750890
2457093.752059	0.992386	0.001675	1.792619	0.752059
2457093.753228	0.995103	0.001694	1.807348	0.753228
2457093.754396	0.991708	0.001687	1.822392	0.754396
2457093.755565	0.997363	0.001683	1.837758	0.755565
2457093.756734	0.993031	0.001705	1.853457	0.756734
2457093.757891	0.999773	0.001694	1.869336	0.757891
2457093.759060	0.998705	0.001695	1.885724	0.759060
2457093.760218	0.994551	0.001714	1.902306	0.760218
2457093.761398	0.995860	0.001693	1.919595	0.761398
2457093.762556	1.002602	0.001718	1.936924	0.762556
2457093.763725	0.999709	0.001708	1.954819	0.763725
2457093.764882	0.996972	0.001687	1.972937	0.764882
2457093.766016	1.002928	0.001710	1.991092	0.766016
2457093.768353	0.998548	0.001753	2.029807	0.768353
2457093.769511	1.006564	0.001752	2.049645	0.769511
2457093.770668	1.002191	0.001729	2.069948	0.770668
2457093.771814	0.996480	0.001702	2.090520	0.771814
2457093.772983	1.004027	0.001713	2.112006	0.772983
2457093.774117	0.997093	0.001708	2.133353	0.774117
2457093.775275	1.001316	0.001718	2.155657	0.775275
2457093.776444	1.004885	0.001728	2.178738	0.776444
2457093.777613	0.999829	0.001733	2.202393	0.777613
2457093.778782	1.001519	0.001740	2.226644	0.778782
2457093.779951	0.999017	0.001736	2.251511	0.779951
2457093.781131	1.000109	0.001749	2.277271	0.781131
